collected_at,hostname,os,agent_version,cpu_percent,memory_percent,logged_in_user,src_ip,dst_ip,src_port,dst_port,protocol,application_protocol,in_bytes,out_bytes,in_packets,out_packets,total_bytes,total_packets,flow_duration_ms,bytes_per_packet,packets_per_second,bytes_per_second,direction_byte_ratio,direction_packet_ratio,packet_asymmetry,byte_asymmetry,tcp_flags,client_tcp_flags,server_tcp_flags,min_ttl,max_ttl,min_ip_pkt_len,max_ip_pkt_len,longest_flow_pkt,shortest_flow_pkt,num_pkts_up_to_128_bytes,num_pkts_128_to_256_bytes,num_pkts_256_to_512_bytes,num_pkts_512_to_1024_bytes,num_pkts_1024_to_1514_bytes,retransmitted_in_bytes,retransmitted_in_pkts,retransmitted_out_bytes,retransmitted_out_pkts,duration_in,duration_out,src_to_dst_avg_throughput,dst_to_src_avg_throughput,src_to_dst_second_bytes,dst_to_src_second_bytes,tcp_win_max_in,tcp_win_max_out,dns_query_id,dns_query_type,dns_ttl_answer,ftp_command_ret_code,icmp_type,icmp_ipv4_type,simulated_attack_type,is_simulated_attack,data_source
2026-08-11T01:05:51+00:00,lnx-dev-box,Rocky Linux 9,vcoda-collector-0.1.0-sim,40.3,40.3,admin,192.168.1.118,197.16.121.151,44140,1433,6,12,96,13416,2,129,13512,131,1684.66,103.15,77.76,8020.6,0.0072,0.0155,127,13320,2,2,18,102,89,73,643,817,65,116,27,20,2,11,91,1,86,2,603.15,1127.1,7963.61,56.98,13416,96,5889,19461,0,0,0,0,0,0,brute_force,True,SIMULATED
2026-08-11T02:40:30+00:00,lnx-db-primary,Rocky Linux 9,vcoda-collector-0.1.0-sim,47.5,48.2,admin,192.168.1.118,80.37.49.210,55588,443,6,12,55130,29928,185,258,85058,443,59610.18,192.0,7.43,1426.9,1.8421,0.7171,73,25202,16,16,16,77,95,87,689,1012,49,6,70,53,18,3,0,0,0,0,37597.01,20593.13,502.06,924.84,29928,55130,1931,15019,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:02:56+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,46.7,68.9,www-data,192.168.1.53,6.182.21.188,38229,56918,1,9,158,218900,2,4378,219058,4380,1291.1,50.01,3392.45,169667.57,0.0007,0.0005,4376,218742,2,2,18,79,69,62,1420,1337,53,3792,639,114,558,88,174,1,183,1,762.3,492.74,169545.2,122.38,218900,158,6505,56749,0,0,0,0,8,0,port_scan,True,SIMULATED
2026-08-11T19:13:51+00:00,WIN-SRV-DB01,Windows 10,vcoda-collector-0.1.0-sim,41.8,54.0,j.perera,192.168.1.101,124.117.128.145,36108,53,1,12,48516,14596,156,178,63112,334,12113.05,188.96,27.57,5210.25,3.3239,0.8764,22,33920,16,16,18,127,49,92,1101,809,95,236,15,14,36,29,0,0,0,0,6207.44,7226.83,1204.98,4005.27,14596,48516,3965,59680,2230,5,1221,0,8,8,benign,False,SIMULATED
2026-08-11T11:48:25+00:00,WIN-DESKTOP02,Windows Server 2022,vcoda-collector-0.1.0-sim,25.5,31.0,svc_app,192.168.1.106,171.154.237.221,28608,80,6,13,50882,28200,38,235,79082,273,44755.83,289.68,6.1,1766.97,1.8043,0.1617,197,22682,16,16,0,58,40,84,1307,1004,86,95,38,53,19,20,0,0,0,0,22508.04,27267.17,630.09,1136.88,28200,50882,20385,36171,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T08:44:45+00:00,lnx-gateway,Rocky Linux 9,vcoda-collector-0.1.0-sim,32.7,45.3,www-data,192.168.1.92,99.239.41.146,40217,993,1,17,32269,43804,61,47,76073,108,52814.97,704.38,2.04,1440.37,0.7367,1.2979,14,11535,27,27,16,35,37,65,1398,877,93,58,3,15,6,2,0,0,0,0,20165.93,32820.63,829.39,610.98,43804,32269,51474,5939,0,0,0,0,8,0,benign,False,SIMULATED
2026-08-11T18:23:33+00:00,WIN-SRV-DB01,Windows 11,vcoda-collector-0.1.0-sim,27.5,37.8,www-data,192.168.1.87,192.168.1.40,51938,443,6,12,75500,118105,250,299,193605,549,15049.1,352.65,36.48,12864.89,0.6393,0.8361,49,42605,27,27,18,87,102,88,1008,612,45,228,64,118,3,60,0,0,0,0,7514.59,7873.49,7847.98,5016.91,118105,75500,3764,50304,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:26:32+00:00,lnx-monitoring,Rocky Linux 9,vcoda-collector-0.1.0-sim,19.0,35.5,root,192.168.1.117,142.24.158.185,30871,80,6,12,46254,74790,39,54,121044,93,3668.71,1301.55,25.35,32993.6,0.6185,0.7222,15,28536,24,24,0,102,113,71,762,505,87,54,7,0,12,10,0,0,0,0,1492.88,2378.8,20385.91,12607.7,74790,46254,38910,1805,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T09:07:15+00:00,WIN-LAPTOP-FIN,Windows 10,vcoda-collector-0.1.0-sim,30.1,77.2,svc_app,192.168.1.68,192.168.1.93,54737,443,6,1,16200,120981,18,147,137181,165,54566.18,831.4,3.02,2514.03,0.1339,0.1224,129,104781,24,24,16,74,38,93,1396,924,86,93,26,35,2,4,0,0,0,0,35895.42,25035.58,2217.14,296.89,120981,16200,2875,39281,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T04:01:26+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,47.9,52.8,www-data,192.168.1.25,192.211.70.161,18843,443,6,11,45570,33196,186,193,78766,379,12733.6,207.83,29.76,6185.68,1.3728,0.9637,7,12374,24,24,0,103,117,81,1308,776,65,324,57,57,48,28,0,0,0,0,4904.21,5053.77,2606.96,3578.72,33196,45570,43959,31650,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:57:15+00:00,WIN-DESKTOP02,Windows Server 2022,vcoda-collector-0.1.0-sim,46.3,63.7,admin,192.168.1.28,141.21.193.106,29392,37617,6,19,180,18011,3,217,18191,220,631.69,82.69,348.27,28797.32,0.01,0.0138,214,17831,2,2,16,52,72,42,1198,773,95,144,26,10,3,18,153,0,2,0,210.96,216.45,28512.37,284.95,18011,180,50351,49925,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T09:22:02+00:00,lnx-gateway,Ubuntu 22.04,vcoda-collector-0.1.0-sim,22.3,33.5,www-data,192.168.1.71,192.168.1.63,55946,8080,6,17,135525,31790,139,110,167315,249,50789.39,671.95,4.9,3294.29,4.2631,1.2636,29,103735,24,24,0,63,89,76,1331,1480,64,58,5,55,15,27,0,0,0,0,28309.44,28485.77,625.92,2668.37,31790,135525,23476,20823,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T09:53:50+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,13.0,21.0,root,192.168.1.80,199.39.190.46,27285,443,6,17,239463,5012,181,14,244475,195,46609.64,1253.72,4.18,5245.16,47.7779,12.9286,167,234451,16,16,18,48,68,41,738,522,46,0,32,19,15,18,0,0,0,0,22515.71,21716.56,107.53,5137.63,5012,239463,53239,29566,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:04:33+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,67.0,53.6,root,192.168.1.101,171.154.237.221,56607,5900,6,3,71,201080,1,4570,201151,4571,1153.55,44.01,3962.55,174375.77,0.0004,0.0002,4569,201009,2,2,0,108,40,66,750,513,67,2225,396,927,73,245,36,2,111,2,556.89,495.23,174314.22,61.55,201080,71,62003,47893,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T23:26:26+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,32.0,40.1,root,192.168.1.93,192.168.1.45,27974,443,6,15,11704,207760,44,265,219464,309,32299.25,710.24,9.57,6794.71,0.0563,0.166,221,196056,25,25,16,124,51,84,996,1211,75,133,62,64,41,3,0,0,0,0,19375.47,14366.62,6432.35,362.36,207760,11704,48799,37535,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:40:15+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,49.0,55.1,svc_app,192.168.1.41,192.168.1.12,53062,80,17,2,308210,220255,259,217,528465,476,20777.2,1110.22,22.91,25434.85,1.3993,1.1935,42,87955,24,24,16,49,81,60,710,1270,42,417,18,69,78,6,0,0,0,0,8757.58,13355.78,10600.8,14834.05,220255,308210,15971,23445,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T10:35:54+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,18.2,45.4,www-data,192.168.1.76,172.83.117.137,18827,443,6,8,205348,97890,286,195,303238,481,9353.56,630.43,51.42,32419.52,2.0977,1.4667,91,107458,16,16,18,117,108,62,800,1364,66,15,86,41,74,51,0,0,0,0,6178.25,5636.17,10465.53,21953.99,97890,205348,18787,44237,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T04:16:18+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,27.1,22.8,root,192.168.1.52,82.231.126.178,24338,80,6,1,204288,258060,266,255,462348,521,13032.01,887.42,39.98,35477.88,0.7916,1.0431,11,53772,25,25,16,69,119,88,1298,907,59,429,14,13,5,33,0,0,0,0,6945.92,8553.52,19802.02,15675.87,258060,204288,28916,7063,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:52:15+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,28.7,63.7,j.perera,192.168.1.115,192.168.1.117,34764,80,17,5,210330,27248,171,26,237578,197,48176.02,1205.98,4.09,4931.46,7.7191,6.5769,145,183082,25,25,16,125,97,72,1304,676,79,99,9,31,26,19,0,0,0,0,30103.78,15401.71,565.59,4365.87,27248,210330,63297,30281,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T19:08:57+00:00,WIN-WORKSTN-HR,Windows Server 2022,vcoda-collector-0.1.0-sim,67.3,56.4,a.silva,192.168.1.112,135.7.88.111,37370,21,6,7,210,12960,3,144,13170,147,226.09,89.59,650.2,58252.3,0.0162,0.0208,141,12750,2,2,18,92,62,60,1328,1335,48,59,27,4,4,2,105,1,64,0,87.06,139.76,57323.45,928.85,12960,210,42139,36962,0,0,0,0,0,0,brute_force,True,SIMULATED
2026-08-11T02:43:16+00:00,lnx-monitoring,Rocky Linux 9,vcoda-collector-0.1.0-sim,14.1,75.0,admin,192.168.1.88,205.234.152.43,54513,80,6,17,60192,126720,76,120,186912,196,1663.27,953.63,117.84,112376.18,0.475,0.6333,44,66528,24,24,16,121,113,89,706,1290,62,179,48,29,29,12,0,0,0,0,851.82,542.5,76187.24,36188.94,126720,60192,3215,47681,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:10:45+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,44.7,62.0,a.silva,192.168.1.56,186.50.205.2,37986,3389,6,15,124,9480,2,120,9604,122,411.04,78.72,296.81,23365.12,0.0131,0.0167,118,9356,2,2,18,37,79,87,1233,1000,76,69,6,16,13,0,139,0,1,2,191.1,215.47,23063.44,301.67,9480,124,41059,61978,0,0,0,0,0,0,brute_force,True,SIMULATED
2026-08-11T00:50:38+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,47.2,71.9,root,192.168.1.61,121.120.205.68,22629,8080,1,15,128256,121286,96,149,249542,245,58857.58,1018.54,4.16,4239.76,1.0575,0.6443,53,6970,25,25,0,62,122,61,745,1128,51,36,48,7,35,7,0,0,0,0,35108.78,26288.13,2060.67,2179.09,121286,128256,23678,33754,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:20:00+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,34.0,38.4,j.perera,192.168.1.61,141.178.24.80,46227,53,6,4,142155,180516,117,147,322671,264,53619.18,1222.24,4.92,6017.83,0.7875,0.7959,30,38361,16,16,0,76,46,88,1168,1291,95,159,23,64,24,15,0,0,0,0,16930.54,33660.52,3366.63,2651.2,180516,142155,46148,15299,60830,1,892,0,0,0,benign,False,SIMULATED
2026-08-11T23:08:58+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,44.7,41.8,a.silva,192.168.1.45,217.31.75.129,39291,25,17,5,28782,8352,39,32,37134,71,35472.58,523.01,2.0,1046.84,3.4461,1.2188,7,20430,16,16,16,69,114,70,813,1190,85,26,12,3,2,6,0,0,0,0,20221.67,14535.65,235.45,811.39,8352,28782,41095,28381,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:33:52+00:00,WIN-LAPTOP-FIN,Windows 11,vcoda-collector-0.1.0-sim,31.9,45.6,j.perera,192.168.1.95,62.115.135.63,33345,80,6,8,284988,149855,204,205,434843,409,32613.37,1063.19,12.54,13333.28,1.9018,0.9951,1,135133,16,16,16,102,116,53,760,970,70,371,3,25,62,31,0,0,0,0,17909.63,19342.19,4594.9,8738.38,149855,284988,44594,6864,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:41:09+00:00,lnx-web02,Rocky Linux 9,vcoda-collector-0.1.0-sim,23.5,60.3,root,192.168.1.98,62.124.171.125,62878,8080,17,3,28796,110322,23,243,139118,266,34977.02,523.0,7.6,3977.41,0.261,0.0947,220,81526,16,16,0,79,100,51,686,776,51,222,11,18,13,6,0,0,0,0,17301.33,14143.0,3154.13,823.28,110322,28796,61742,31424,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:55:55+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,16.8,41.0,www-data,192.168.1.50,216.116.80.113,2766,443,6,13,34320,33674,132,226,67994,358,40784.7,189.93,8.78,1667.14,1.0192,0.5841,94,646,24,24,18,80,125,93,1308,1303,47,267,84,26,48,15,0,0,0,0,14930.42,27511.96,825.65,841.49,33674,34320,14721,11144,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:34:28+00:00,lnx-web01,Ubuntu 24.04,vcoda-collector-0.1.0-sim,24.2,55.5,svc_app,192.168.1.54,192.168.1.109,6949,80,6,11,21357,84240,21,270,105597,291,6739.49,362.88,43.18,15668.39,0.2535,0.0778,249,62883,16,16,18,97,55,54,722,1131,80,152,28,4,40,23,0,0,0,0,2798.82,3633.73,12499.46,3168.93,84240,21357,42199,51815,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T11:08:38+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,20.8,58.3,j.perera,192.168.1.91,113.93.187.84,36058,443,6,17,139830,25993,237,139,165823,376,43555.33,441.02,8.63,3807.18,5.3795,1.705,98,113837,24,24,0,127,58,89,601,810,74,364,24,40,52,22,0,0,0,0,13134.81,22921.86,596.78,3210.4,25993,139830,45069,2279,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T03:58:16+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,35.2,38.6,svc_app,192.168.1.78,16.247.113.227,5727,58957,6,8,244,438416,4,4664,438660,4668,1058.62,93.97,4409.5,414368.78,0.0006,0.0009,4660,438172,2,2,0,76,99,56,551,661,82,2703,1142,1043,125,428,18,0,158,1,319.83,447.98,414138.29,230.49,438416,244,64594,44206,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T13:36:34+00:00,WIN-WORKSTN-HR,Windows Server 2022,vcoda-collector-0.1.0-sim,27.9,29.7,root,192.168.1.96,2.238.241.62,17146,53,17,18,314461,219340,269,220,533801,489,17974.54,1091.62,27.21,29697.62,1.4337,1.2227,49,95121,16,16,16,63,114,84,784,830,99,467,82,4,18,21,0,0,0,0,11629.25,7362.78,12202.82,17494.8,219340,314461,8040,18804,15421,5,80,0,0,0,benign,False,SIMULATED
2026-08-11T08:23:09+00:00,WIN-SRV-DB01,Windows Server 2022,vcoda-collector-0.1.0-sim,30.5,27.5,j.perera,192.168.1.73,105.199.16.22,14902,443,6,6,102564,57486,198,143,160050,341,51264.56,469.35,6.65,3122.04,1.7842,1.3846,55,45078,24,24,0,109,124,99,767,1091,57,66,32,5,9,25,0,0,0,0,26808.03,33721.06,1121.36,2000.68,57486,102564,45344,37697,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T18:43:15+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,9.1,48.4,root,192.168.1.49,37.193.178.91,62061,53,6,19,88256,86625,112,225,174881,337,8611.27,518.93,39.13,20308.39,1.0188,0.4978,113,1631,24,24,16,75,51,75,1042,722,40,158,42,67,22,4,0,0,0,0,5069.67,2707.48,10059.5,10248.9,86625,88256,57820,2527,51741,1,2854,0,0,0,benign,False,SIMULATED
2026-08-11T23:15:51+00:00,lnx-dev-box,Rocky Linux 9,vcoda-collector-0.1.0-sim,67.6,43.9,www-data,192.168.1.89,150.233.217.123,33596,6686,6,8,156,510059,2,5731,510215,5733,660.23,89.0,8683.32,772782.36,0.0003,0.0003,5729,509903,2,2,18,120,65,67,1016,1233,68,2270,1323,534,253,234,66,1,132,0,228.41,253.5,772546.08,236.28,510059,156,58220,49410,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T14:20:02+00:00,lnx-dev-box,Ubuntu 24.04,vcoda-collector-0.1.0-sim,39.0,47.2,www-data,192.168.1.48,117.157.42.44,31314,80,6,4,106463,30756,227,233,137219,460,49178.64,298.3,9.35,2790.22,3.4615,0.9742,6,75707,16,16,0,93,53,72,901,1154,79,273,102,22,39,22,0,0,0,0,21034.79,30504.14,625.39,2164.82,30756,106463,35375,28509,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:43:37+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,9.5,58.9,www-data,192.168.1.20,175.164.102.209,38866,443,6,4,94786,54064,166,248,148850,414,36561.59,359.54,11.32,4071.21,1.7532,0.6694,82,40722,16,16,18,116,71,49,798,1449,80,31,73,15,20,24,0,0,0,0,13254.75,19647.37,1478.71,2592.5,54064,94786,23709,20740,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T21:05:41+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,46.6,45.6,www-data,192.168.1.119,165.97.32.186,52381,53,17,5,49147,18389,59,37,67536,96,5322.82,703.5,18.04,12688.02,2.6726,1.5946,22,30758,24,24,16,44,86,64,729,1062,85,59,2,13,9,8,0,0,0,0,1867.62,2947.53,3454.75,9233.27,18389,49147,28486,48700,44108,1,1600,0,0,0,benign,False,SIMULATED
2026-08-11T17:39:19+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,68.0,32.3,svc_app,192.168.1.59,192.168.1.41,62056,59180,17,11,236,225456,4,4697,225692,4701,1062.68,48.01,4423.7,212379.16,0.001,0.0009,4693,225220,2,2,16,77,80,77,727,888,72,4000,943,885,168,238,110,2,70,2,617.22,615.84,212157.09,222.08,225456,236,49269,44413,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T01:14:36+00:00,lnx-db-primary,Rocky Linux 9,vcoda-collector-0.1.0-sim,20.4,67.9,admin,192.168.1.81,218.58.60.10,38134,443,17,14,64640,28329,64,21,92969,85,3831.88,1093.75,22.18,24262.0,2.2818,3.0476,43,36311,27,27,18,81,101,88,1025,1216,61,30,0,14,3,8,0,0,0,0,1571.78,2301.97,7392.98,16869.02,28329,64640,62423,33673,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T00:42:35+00:00,WIN-SRV-APP01,Windows 10,vcoda-collector-0.1.0-sim,12.2,54.4,admin,192.168.1.119,16.247.113.227,38574,443,6,10,41888,67320,56,68,109208,124,6678.05,880.71,18.57,16353.27,0.6222,0.8235,12,25432,25,25,0,96,108,40,1032,1147,40,90,16,9,9,10,0,0,0,0,2096.49,2098.05,10080.78,6272.49,67320,41888,42509,42959,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T22:39:12+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,17.8,43.7,j.perera,192.168.1.83,27.95.236.109,14962,443,6,13,217533,106132,177,169,323665,346,14497.39,935.45,23.87,22325.74,2.0496,1.0473,8,111401,24,24,16,46,81,81,531,1420,76,90,64,72,54,33,0,0,0,0,5559.43,6116.92,7320.77,15004.97,106132,217533,14127,22333,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T13:43:03+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,29.0,49.7,admin,192.168.1.43,192.168.1.39,3474,80,6,14,259506,196371,234,189,455877,423,19634.31,1077.72,21.54,23218.39,1.3215,1.2381,45,63135,24,24,18,102,120,53,1220,569,54,12,45,14,27,7,0,0,0,0,9114.62,8604.3,10001.42,13216.97,196371,259506,3334,27426,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:30:51+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,62.8,65.4,admin,192.168.1.25,103.67.194.247,49729,51424,6,4,210,125401,3,1409,125611,1412,671.37,88.96,2103.15,187095.19,0.0017,0.0021,1406,125191,2,2,0,106,116,80,1030,1273,54,1367,44,206,80,159,48,1,31,0,416.07,387.71,186782.4,312.79,125401,210,37877,64111,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T19:26:41+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,42.1,45.4,svc_app,192.168.1.33,171.161.18.74,16419,80,6,8,21492,37004,54,44,58496,98,1123.62,596.9,87.22,52060.29,0.5808,1.2273,10,15512,25,25,16,34,33,88,720,625,75,27,23,22,13,3,0,0,0,0,451.76,774.57,32932.83,19127.46,37004,21492,44514,6567,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T02:47:32+00:00,WIN-SRV-DB01,Windows 10,vcoda-collector-0.1.0-sim,23.7,66.5,root,192.168.1.11,192.168.1.96,37191,8080,17,12,8487,22042,9,107,30529,116,54639.69,263.18,2.12,558.73,0.385,0.0841,98,13555,27,27,18,41,69,76,571,1476,74,36,6,0,11,13,0,0,0,0,25439.88,25810.32,403.41,155.33,22042,8487,43016,46995,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:37:30+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,38.4,34.7,admin,192.168.1.26,192.168.1.20,5282,53,6,13,57018,31758,258,134,88776,392,45157.36,226.47,8.68,1965.93,1.7954,1.9254,124,25260,27,27,0,120,47,99,777,916,55,211,0,16,33,34,0,0,0,0,28672.58,27973.16,703.27,1262.65,31758,57018,51118,23334,59309,5,1863,0,0,0,benign,False,SIMULATED
2026-08-11T08:24:21+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,17.5,60.3,a.silva,192.168.1.71,205.234.152.43,49916,443,6,2,124548,44834,194,58,169382,252,41733.95,672.15,6.04,4058.61,2.778,3.3448,136,79714,24,24,16,45,83,78,968,1271,55,141,17,32,2,8,0,0,0,0,17058.72,17504.24,1074.28,2984.33,44834,124548,46671,19038,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T21:37:07+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,40.1,63.3,root,192.168.1.66,95.30.69.217,19744,993,6,5,109733,147456,299,144,257189,443,57527.67,580.56,7.7,4470.7,0.7442,2.0764,155,37723,16,16,18,50,38,54,1489,613,74,81,43,60,1,13,0,0,0,0,28646.26,22212.98,2563.22,1907.48,147456,109733,38880,11486,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T19:34:24+00:00,WIN-LAPTOP-FIN,Windows 10,vcoda-collector-0.1.0-sim,18.2,33.1,root,192.168.1.119,187.215.204.230,32003,53,17,1,125073,352707,117,267,477780,384,11512.83,1244.22,33.35,41499.77,0.3546,0.4382,150,227634,16,16,0,53,119,77,1218,1152,73,98,41,52,63,43,0,0,0,0,7171.54,7254.86,30635.98,10863.79,352707,125073,48537,5752,1433,28,225,0,0,0,benign,False,SIMULATED
2026-08-11T10:03:07+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,25.9,55.8,a.silva,192.168.1.14,27.95.236.109,29991,443,1,10,181818,67365,234,135,249183,369,1728.79,675.29,213.44,144137.51,2.699,1.7333,99,114453,25,25,0,90,92,62,960,1115,70,160,87,80,23,33,0,0,0,0,595.05,1071.57,38966.64,105170.88,67365,181818,4726,22796,0,0,0,0,8,8,benign,False,SIMULATED
2026-08-11T14:26:58+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,20.5,69.5,root,192.168.1.99,91.235.175.26,8352,25,17,6,176190,303869,210,277,480059,487,25845.54,985.75,18.84,18574.15,0.5798,0.7581,67,127679,16,16,0,50,34,99,991,1442,81,170,114,31,14,48,0,0,0,0,12122.7,17758.86,11757.12,6817.04,303869,176190,19098,59162,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T15:41:10+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,37.2,45.4,svc_app,192.168.1.23,192.168.1.87,8841,993,6,18,170625,334620,125,260,505245,385,5970.73,1312.32,64.48,84620.32,0.5099,0.4808,135,163995,24,24,16,54,79,97,1324,599,81,256,85,92,47,31,0,0,0,0,3938.3,4158.09,56043.41,28576.91,334620,170625,62609,42429,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T02:07:58+00:00,lnx-web02,Ubuntu 22.04,vcoda-collector-0.1.0-sim,42.6,46.7,www-data,192.168.1.117,142.74.158.131,21679,53,17,6,244962,106412,186,148,351374,334,57239.71,1052.02,5.84,6138.64,2.302,1.2568,38,138550,16,16,16,97,46,86,643,1328,47,60,41,15,4,2,0,0,0,0,28410.4,20320.87,1859.06,4279.58,106412,244962,40481,21577,49661,5,138,0,0,0,benign,False,SIMULATED
2026-08-11T06:51:08+00:00,lnx-dev-box,Ubuntu 24.04,vcoda-collector-0.1.0-sim,32.7,67.9,www-data,192.168.1.10,122.113.114.58,11775,443,6,7,264654,257247,261,283,521901,544,16205.77,959.38,33.57,32204.64,1.0288,0.9223,22,7407,24,24,0,115,46,49,1398,821,40,236,100,102,7,19,0,0,0,0,8886.58,10454.51,15873.79,16330.85,257247,264654,40891,6057,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T04:08:27+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,41.1,52.2,admin,192.168.1.51,160.41.229.128,42032,443,6,14,128440,137566,260,286,266006,546,328.02,487.19,1664.54,810950.03,0.9337,0.9091,26,9126,27,27,16,124,93,40,750,1244,82,405,31,33,19,47,0,0,0,0,135.39,130.78,419385.85,391564.18,137566,128440,1773,28458,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T02:59:28+00:00,lnx-gateway,Ubuntu 22.04,vcoda-collector-0.1.0-sim,50.5,23.7,root,192.168.1.29,171.154.237.221,15567,993,6,12,32592,202244,84,217,234836,301,17032.71,780.19,17.67,13787.35,0.1612,0.3871,133,169652,16,16,18,92,65,57,1300,921,73,246,17,16,2,2,0,0,0,0,7137.5,9848.17,11873.86,1913.49,202244,32592,40763,6529,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:57:55+00:00,WIN-SRV-DB01,Windows 10,vcoda-collector-0.1.0-sim,26.4,43.0,svc_app,192.168.1.69,213.84.138.133,31254,443,17,18,193405,30576,235,294,223981,529,12644.16,423.4,41.84,17714.18,6.3254,0.7993,59,162829,25,25,18,54,87,96,564,1319,67,503,27,94,85,22,0,0,0,0,6818.01,6230.27,2418.19,15295.99,30576,193405,7985,61190,0,0,0,0,0,0,benign,False,SIMULATED
